1	hit	nohit	ratio
624.0	622.0	72470.0	0.008509823236469108
625.0	240.0	35704.0	0.006677053193857111
626.0	458.0	61470.0	0.007395685311975197
627.0	800.0	41881.0	0.018743703287176963
628.0	688.0	100270.0	0.00681471503001248
629.0	410.0	49720.0	0.008178735288250548
630.0	539.0	76665.0	0.00698150354903891
631.0	583.0	54199.0	0.010642181738527254
632.0	374.0	41611.0	0.008907943313088008
633.0	540.0	36557.0	0.014556433134754831
634.0	996.0	81409.0	0.012086645227838116
635.0	1030.0	50766.0	0.01988570545988107
636.0	360.0	47629.0	0.007501719143970493
637.0	478.0	39859.0	0.011850162381932221
638.0	521.0	34330.0	0.01494935582910103
639.0	457.0	32058.0	0.01405505151468553
640.0	193.0	383722.0	0.0005027154448250264
641.0	88.0	135132.0	0.0006507913030616773
642.0	207.0	349236.0	0.0005923712880212224
643.0	108.0	141414.0	0.0007631322338576335
644.0	73.0	116313.0	0.0006272232055401852
645.0	69.0	60798.0	0.0011336192025235348
646.0	110.0	104038.0	0.0010561892691170257
647.0	31.0	44788.0	0.0006916709431267989
648.0	132.0	193574.0	0.0006814450765593218
649.0	57.0	90299.0	0.0006308380185045819
650.0	177.0	291541.0	0.000606750354794699
651.0	100.0	127938.0	0.0007810181352411003
652.0	116.0	94311.0	0.0012284621983119236
653.0	135.0	93401.0	0.001443294560383168
654.0	171.0	123564.0	0.0013819856952357861
655.0	125.0	55745.0	0.002237336674422767
656.0	655.0	135159.0	0.004822772320968383
657.0	423.0	69300.0	0.006066864592745579
658.0	481.0	97742.0	0.004897020046221353
659.0	314.0	58796.0	0.005312129927254271
660.0	514.0	80429.0	0.006350147634755322
661.0	452.0	38449.0	0.01161923857998509
662.0	439.0	48326.0	0.009002358248743977
663.0	275.0	30335.0	0.008983992159425025
664.0	451.0	62532.0	0.00716066240096534
665.0	417.0	51251.0	0.00807075946427189
666.0	632.0	114293.0	0.005499238633891668
667.0	385.0	46051.0	0.00829098113532604
668.0	462.0	52749.0	0.008682415290071601
669.0	361.0	37825.0	0.009453726496621798
670.0	482.0	47378.0	0.010071040534893438
671.0	474.0	32769.0	0.014258640916884757
672.0	569.0	184992.0	0.0030663770943247775
673.0	289.0	71713.0	0.004013777395072359
674.0	610.0	195661.0	0.003107947684578975
675.0	297.0	66344.0	0.004456715835596705
676.0	321.0	93562.0	0.003419149366765016
677.0	228.0	57793.0	0.0039296116923182986
678.0	245.0	75583.0	0.0032309964656854987
679.0	159.0	54423.0	0.002913048257667363
680.0	587.0	241352.0	0.0024262314054369076
681.0	343.0	107880.0	0.0031693817395562866
682.0	777.0	344499.0	0.0022503736141521566
683.0	442.0	140085.0	0.0031453030378503777
684.0	513.0	103546.0	0.004929895540030175
685.0	511.0	98059.0	0.00518413310337831
686.0	725.0	112928.0	0.006379066104722268
687.0	645.0	74139.0	0.008624839537869062
688.0	377.0	90396.0	0.004153217366397497
689.0	138.0	38908.0	0.003534292885314757
690.0	287.0	77162.0	0.0037056643726839597
691.0	469.0	46504.0	0.009984459157388288
692.0	452.0	93133.0	0.004829833840893306
693.0	346.0	59067.0	0.0058236412906266305
694.0	411.0	75558.0	0.005410101488765154
695.0	306.0	38659.0	0.007853201591171564
696.0	349.0	62729.0	0.005532832366276674
697.0	323.0	40510.0	0.007910268655254328
698.0	654.0	120527.0	0.0053968856503907375
699.0	592.0	52951.0	0.01105653400070971
700.0	282.0	45848.0	0.0061131584652070236
701.0	391.0	47283.0	0.008201535428115954
702.0	413.0	44177.0	0.009262166405023548
703.0	404.0	34344.0	0.011626568435593416
704.0	928.0	251692.0	0.003673501702161349
705.0	258.0	86224.0	0.0029832797576374273
706.0	862.0	210325.0	0.004081690634366699
707.0	921.0	91413.0	0.009974657222691533
708.0	250.0	79064.0	0.0031520286456363316
709.0	152.0	38868.0	0.00389543823680164
710.0	422.0	79045.0	0.005310380409478148
711.0	211.0	44458.0	0.004723633840023282
712.0	503.0	119612.0	0.004187653498730384
713.0	272.0	55848.0	0.004846756949394155
714.0	698.0	135695.0	0.005117564684404625
715.0	886.0	104238.0	0.00842814200372893
716.0	425.0	88909.0	0.004757427183379228
717.0	640.0	60312.0	0.010500065625410159
718.0	990.0	81565.0	0.011992005329780146
719.0	528.0	51944.0	0.0100625095288916
720.0	1222.0	97531.0	0.01237430761597116
721.0	417.0	43215.0	0.009557205720572058
722.0	858.0	67513.0	0.012549180207982917
723.0	873.0	55234.0	0.015559555848646336
724.0	730.0	63133.0	0.011430718882608083
725.0	536.0	27345.0	0.01922456152935691
726.0	696.0	32207.0	0.02115308634471021
727.0	664.0	26906.0	0.024084149437794706
728.0	928.0	39991.0	0.022678951098511695
729.0	787.0	37468.0	0.020572474186380866
730.0	1306.0	73931.0	0.017358480534843228
731.0	1070.0	47102.0	0.022212073403636966
732.0	1014.0	51443.0	0.01933011800141068
733.0	576.0	28866.0	0.019563888322804156
734.0	745.0	29916.0	0.024297968102801604
735.0	713.0	26364.0	0.02633231155593308
736.0	1240.0	100232.0	0.012220119836013876
737.0	491.0	32959.0	0.01467862481315396
738.0	1267.0	87499.0	0.01427348309037244
739.0	725.0	35334.0	0.020105937491333648
740.0	431.0	56693.0	0.007544989846649394
741.0	354.0	32975.0	0.010621380779501335
742.0	467.0	53809.0	0.008604171272754072
743.0	350.0	35118.0	0.009868050073305514
744.0	653.0	85429.0	0.0075857902929764645
745.0	396.0	50926.0	0.007715989244378629
746.0	993.0	157990.0	0.006245950824930967
747.0	595.0	69112.0	0.008535728119127204
748.0	1031.0	125376.0	0.008156193881667946
749.0	1057.0	59654.0	0.017410353972097312
750.0	1274.0	72114.0	0.017359786341091185
751.0	928.0	73308.0	0.012500673527668517
752.0	1110.0	76361.0	0.01432794206864504
753.0	420.0	34220.0	0.01212471131639723
754.0	1210.0	64326.0	0.018463134765625
755.0	1429.0	45917.0	0.030182063954716343
756.0	523.0	79893.0	0.006503680859530442
757.0	457.0	41259.0	0.010955029245373478
758.0	769.0	64806.0	0.011727030118185284
759.0	889.0	38873.0	0.022358030280166995
760.0	699.0	49600.0	0.013896896558579694
761.0	944.0	35820.0	0.025677293004025676
762.0	1927.0	76492.0	0.024573126410691287
763.0	1623.0	51976.0	0.030280415679397002
764.0	1070.0	58542.0	0.017949406159833592
765.0	1243.0	43084.0	0.028041599927809236
766.0	1060.0	34623.0	0.029706022475688702
767.0	946.0	32042.0	0.028677094701103432
768.0	422.0	265127.0	0.0015891605692358096
769.0	324.0	133265.0	0.0024253493925398047
770.0	437.0	222919.0	0.0019565178459499634
771.0	455.0	134169.0	0.003379783693843594
772.0	261.0	106647.0	0.002441351442361657
773.0	214.0	64598.0	0.003301857680676418
774.0	295.0	94531.0	0.0031109611288043363
775.0	160.0	55424.0	0.0028785261945883708
776.0	297.0	154542.0	0.0019181214035223684
777.0	188.0	100118.0	0.0018742647498654118
778.0	315.0	173797.0	0.0018091802977393862
779.0	361.0	121600.0	0.002959962610998598
780.0	492.0	90604.0	0.005400895758320892
781.0	455.0	78941.0	0.005730767293062623
782.0	560.0	98552.0	0.005650173541044475
783.0	454.0	66902.0	0.006740305243779322
784.0	814.0	99804.0	0.00809000377666024
785.0	475.0	49233.0	0.009555805906493924
786.0	761.0	69108.0	0.010891811819261762
787.0	563.0	52145.0	0.010681490475829097
788.0	764.0	60149.0	0.012542478617043981
789.0	605.0	33813.0	0.017578011505607533
790.0	664.0	34666.0	0.01879422587036513
791.0	666.0	29917.0	0.02177680410685675
792.0	951.0	52686.0	0.01773029811510711
793.0	918.0	54117.0	0.01668029435813573
794.0	1211.0	84905.0	0.014062427423475313
795.0	967.0	57496.0	0.016540375964285103
796.0	668.0	49755.0	0.01324792257501537
797.0	454.0	33813.0	0.013248898357019874
798.0	435.0	31034.0	0.013823127522323557
799.0	701.0	34323.0	0.02001484696208314
800.0	660.0	88642.0	0.0073906519450852165
801.0	454.0	48248.0	0.009321999096546343
802.0	1037.0	103510.0	0.009918983806326342
803.0	491.0	38469.0	0.012602669404517455
804.0	523.0	58639.0	0.008840133869713667
805.0	410.0	48535.0	0.008376749412605987
806.0	413.0	55692.0	0.007361197754210854
807.0	382.0	45709.0	0.008287952094769045
808.0	487.0	74936.0	0.006456916325258874
809.0	396.0	67653.0	0.00581933606665785
810.0	747.0	141424.0	0.005254236095968939
811.0	425.0	63772.0	0.00662024705204293
812.0	555.0	63200.0	0.008705199592188849
813.0	641.0	62021.0	0.010229485174427884
814.0	704.0	68458.0	0.010179000028917614
815.0	719.0	58272.0	0.012188299910155787
816.0	995.0	128079.0	0.007708756217363683
817.0	432.0	48692.0	0.008794072143962219
818.0	817.0	73616.0	0.01097631426920855
819.0	1519.0	70147.0	0.021195546005079117
820.0	619.0	77224.0	0.007951903189753735
821.0	564.0	59358.0	0.009412235906678681
822.0	464.0	63482.0	0.007256122353235543
823.0	660.0	50270.0	0.012958963282937365
824.0	699.0	61072.0	0.011315989703906364
825.0	775.0	50767.0	0.015036281091148965
826.0	974.0	80275.0	0.011987839850336619
827.0	1426.0	66189.0	0.021089994823633808
828.0	809.0	84398.0	0.00949452509770324
829.0	953.0	52975.0	0.017671710428719775
830.0	890.0	44585.0	0.019571192963166575
831.0	798.0	44567.0	0.017590653587567506
832.0	692.0	194814.0	0.0035395333135555943
833.0	424.0	119357.0	0.0035397934563912476
834.0	609.0	154547.0	0.0039250818531026835
835.0	578.0	97841.0	0.005872849754620551
836.0	492.0	167007.0	0.0029373309691401142
837.0	237.0	48178.0	0.004895177114530621
838.0	453.0	86358.0	0.005218232712444275
839.0	166.0	50864.0	0.0032529884381736233
840.0	252.0	84085.0	0.0029880123789084267
841.0	221.0	69323.0	0.0031778442424939607
842.0	592.0	135796.0	0.0043405578203361
843.0	367.0	70343.0	0.005190213548295857
844.0	409.0	61853.0	0.00656901480839035
845.0	347.0	57562.0	0.005992160113281183
846.0	575.0	64518.0	0.008833515124514156
847.0	442.0	49394.0	0.008869090617224497
848.0	949.0	95591.0	0.009830122229127823
849.0	700.0	71118.0	0.009746860118633212
850.0	774.0	72757.0	0.01052617263467109
851.0	579.0	53305.0	0.010745304728676417
852.0	621.0	74123.0	0.00830835919940062
853.0	540.0	34011.0	0.015629070070330816
854.0	643.0	42566.0	0.014881159017797218
855.0	549.0	34017.0	0.015882659260545044
856.0	462.0	34424.0	0.013243134781860918
857.0	679.0	50577.0	0.013247229592633058
858.0	1103.0	92650.0	0.011764956854713982
859.0	1057.0	55547.0	0.018673591972298776
860.0	518.0	38379.0	0.013317222407897782
861.0	597.0	35808.0	0.016398846312319738
862.0	742.0	31480.0	0.023027745018931164
863.0	563.0	31139.0	0.017759131915967445
864.0	684.0	83564.0	0.008118887095242618
865.0	392.0	40202.0	0.009656599497462679
866.0	814.0	76279.0	0.0105586758849701
867.0	506.0	34319.0	0.014529791816223978
868.0	413.0	59724.0	0.006867652194156675
869.0	465.0	47999.0	0.009594750742819413
870.0	459.0	52297.0	0.008700432178330426
871.0	378.0	43392.0	0.008636052090472926
872.0	449.0	69597.0	0.006410073380350056
873.0	483.0	63382.0	0.0075628278399749475
874.0	1082.0	164772.0	0.006523810098038033
875.0	532.0	62738.0	0.008408408408408409
876.0	466.0	41922.0	0.01099367745588374
877.0	507.0	41395.0	0.01209966111402797
878.0	780.0	49757.0	0.015434236302115281
879.0	653.0	41499.0	0.015491554374644145
880.0	842.0	106895.0	0.007815328067423449
881.0	464.0	59152.0	0.0077831454643048845
882.0	608.0	78425.0	0.007692989004593018
883.0	1247.0	71455.0	0.017152210393111607
884.0	2127.0	246808.0	0.00854439914033784
885.0	775.0	88098.0	0.00872030875518999
886.0	962.0	126737.0	0.007533340120126234
887.0	993.0	86290.0	0.011376785857498024
888.0	589.0	50946.0	0.011429125836809936
889.0	960.0	51291.0	0.018372854108055347
890.0	1010.0	83156.0	0.012000095050257824
891.0	1162.0	55791.0	0.020402788264007165
892.0	683.0	91638.0	0.00739810010723454
893.0	808.0	71949.0	0.01110546064296219
894.0	764.0	46171.0	0.016277831042931713
895.0	694.0	47289.0	0.014463455807265073
896.0	194.0	128379.0	0.0015088704471389793
897.0	122.0	66684.0	0.001826183276951172
898.0	178.0	117928.0	0.0015071207220632313
899.0	129.0	55647.0	0.0023128227194492254
900.0	56.0	44034.0	0.0012701292810161034
901.0	59.0	30356.0	0.001939832319579155
902.0	86.0	49818.0	0.0017233087528053864
903.0	28.0	20580.0	0.001358695652173913
904.0	109.0	76255.0	0.001427374155361165
905.0	64.0	43854.0	0.0014572612596202013
906.0	134.0	105519.0	0.0012683028404304657
907.0	106.0	49980.0	0.002116359861039013
908.0	117.0	39213.0	0.002974828375286041
909.0	143.0	38509.0	0.003699679188657767
910.0	235.0	54226.0	0.004315014413984319
911.0	186.0	36605.0	0.005055584246147156
912.0	534.0	70608.0	0.00750611453150038
913.0	361.0	42841.0	0.008356094625248832
914.0	527.0	59003.0	0.00885267932135058
915.0	307.0	36136.0	0.008424114370386631
916.0	324.0	35012.0	0.009169119311750056
917.0	398.0	19401.0	0.0201020253548159
918.0	439.0	26440.0	0.016332452844227834
919.0	303.0	16160.0	0.018404907975460124
920.0	314.0	30403.0	0.010222352443272456
921.0	503.0	34619.0	0.014321507886794602
922.0	687.0	59551.0	0.011404761114246821
923.0	498.0	29270.0	0.016729373824240796
924.0	416.0	33658.0	0.012208722192874333
925.0	357.0	21793.0	0.016117381489841986
926.0	457.0	24908.0	0.018016952493593533
927.0	353.0	20261.0	0.017124284466867177
928.0	356.0	67813.0	0.005222315128577506
929.0	251.0	34214.0	0.0072827506165675324
930.0	629.0	87395.0	0.0071457784240661635
931.0	321.0	30239.0	0.01050392670157068
932.0	190.0	33753.0	0.005597619538638306
933.0	282.0	33361.0	0.008382130012186784
934.0	365.0	58451.0	0.006205794341675734
935.0	185.0	23372.0	0.00785329201511228
936.0	266.0	70340.0	0.0037673852080559725
937.0	232.0	48674.0	0.004743794217478428
938.0	473.0	131704.0	0.0035785348434296434
939.0	227.0	41799.0	0.005401418169704469
940.0	338.0	36601.0	0.009150220634018246
941.0	715.0	45882.0	0.015344335472240702
942.0	740.0	49757.0	0.014654335901142642
943.0	427.0	29309.0	0.01435969868173258
944.0	310.0	52301.0	0.0058923038908213115
945.0	157.0	21931.0	0.007107931908728721
946.0	355.0	43381.0	0.008116883116883116
947.0	618.0	36460.0	0.016667565672366363
948.0	338.0	51183.0	0.006560431668639972
949.0	240.0	31913.0	0.007464311261779617
950.0	276.0	41455.0	0.00661378831084805
951.0	264.0	22164.0	0.011771000535045479
952.0	352.0	41610.0	0.008388542014203327
953.0	421.0	30959.0	0.01341618865519439
954.0	671.0	62033.0	0.010701071701964786
955.0	581.0	34025.0	0.016788996127839104
956.0	260.0	32222.0	0.008004433224555138
957.0	487.0	25183.0	0.01897156213478769
958.0	583.0	27094.0	0.021064421722007443
959.0	364.0	19444.0	0.018376413570274638
960.0	1396.0	194945.0	0.00711007889335391
961.0	623.0	75532.0	0.00818068413104852
962.0	1371.0	125521.0	0.010804463638369637
963.0	1529.0	80074.0	0.01873705623567761
964.0	330.0	59156.0	0.005547523787109572
965.0	217.0	36690.0	0.005879643428075974
966.0	597.0	63694.0	0.009285903159073588
967.0	213.0	28923.0	0.007310543657331137
968.0	418.0	67166.0	0.006184895833333333
969.0	374.0	46565.0	0.007967787980144444
970.0	861.0	88152.0	0.00967274443058879
971.0	838.0	54881.0	0.015039753046537088
972.0	542.0	60394.0	0.008894577917815413
973.0	1092.0	57694.0	0.018575851393188854
974.0	1479.0	67406.0	0.021470566886840386
975.0	609.0	42022.0	0.01428537918416176
976.0	904.0	67968.0	0.013125798582878384
977.0	598.0	54912.0	0.010772833723653397
978.0	1090.0	64273.0	0.016676101158147577
979.0	644.0	33889.0	0.018648828656647264
980.0	848.0	42367.0	0.019622816151799144
981.0	694.0	24347.0	0.02771454814104868
982.0	1545.0	42704.0	0.03491604330041357
983.0	569.0	14892.0	0.036802276696203354
984.0	951.0	28698.0	0.032075280785186684
985.0	1555.0	47825.0	0.03149048197650871
986.0	1667.0	54740.0	0.02955306965447551
987.0	927.0	26746.0	0.03349835579807032
988.0	1564.0	64563.0	0.02365145855701907
989.0	695.0	25716.0	0.026314793078641475
990.0	747.0	21744.0	0.03321328531412565
991.0	584.0	18066.0	0.03131367292225201
992.0	1035.0	63178.0	0.016118231510753273
993.0	765.0	37688.0	0.019894416560476427
994.0	1577.0	70309.0	0.02193751217205019
995.0	767.0	25403.0	0.02930836836071838
996.0	479.0	47013.0	0.01008590920576097
997.0	654.0	39319.0	0.016361043704500536
998.0	613.0	47642.0	0.012703346803440058
999.0	410.0	30892.0	0.01309820458756629
1000.0	541.0	45895.0	0.01165044362132828
1001.0	701.0	49702.0	0.013907902307402338
1002.0	812.0	81678.0	0.009843617408170687
1003.0	658.0	43410.0	0.014931469547063628
1004.0	631.0	57118.0	0.010926596131534745
1005.0	1195.0	54543.0	0.021439592378628584
1006.0	1347.0	60761.0	0.021688027307271204
1007.0	749.0	49322.0	0.014958758562840766
1008.0	1501.0	79562.0	0.01851646250447183
1009.0	679.0	34569.0	0.019263504312301408
1010.0	1511.0	53237.0	0.02759918170526777
1011.0	1692.0	38096.0	0.04252538453805167
1012.0	840.0	107634.0	0.007743791138890425
1013.0	725.0	46429.0	0.015375153751537515
1014.0	870.0	69171.0	0.012421296097999744
1015.0	1288.0	46064.0	0.02720054063186349
1016.0	710.0	40300.0	0.017312850524262374
1017.0	1342.0	36957.0	0.03504007937544061
1018.0	1943.0	54330.0	0.03452810406411601
1019.0	1444.0	38237.0	0.03639021194022328
1020.0	2059.0	95659.0	0.021070836488671484
1021.0	1987.0	54585.0	0.03512338259209503
1022.0	1513.0	37511.0	0.038771012710127103
1023.0	1232.0	38380.0	0.031101686357669394
1024.0	242.0	349116.0	0.000692699179638079
1025.0	239.0	204411.0	0.0011678475445883216
1026.0	230.0	289194.0	0.000794681850848582
1027.0	275.0	198349.0	0.0013845255356855163
1028.0	319.0	183903.0	0.001731606431370846
1029.0	229.0	93901.0	0.0024328056942526295
1030.0	243.0	127139.0	0.0019076478623353378
1031.0	194.0	96209.0	0.0020123855066751036
1032.0	236.0	216772.0	0.0010875175108751751
1033.0	133.0	131861.0	0.001007621558555692
1034.0	169.0	190290.0	0.0008873300815398589
1035.0	282.0	204579.0	0.0013765431194810139
1036.0	461.0	129311.0	0.003552384181487532
1037.0	445.0	149580.0	0.002966172304615897
1038.0	463.0	161727.0	0.002854676613847956
1039.0	618.0	118797.0	0.005175229242557468
1040.0	1442.0	229846.0	0.00623465117083463
1041.0	786.0	112980.0	0.006908918305996519
1042.0	902.0	125439.0	0.007139408426401564
1043.0	785.0	106418.0	0.0073225562717461265
1044.0	749.0	82447.0	0.009002836674840137
1045.0	447.0	50093.0	0.008844479620102888
1046.0	275.0	33107.0	0.008237972560062309
1047.0	527.0	48864.0	0.010669960114190845
1048.0	694.0	79371.0	0.008667957284706176
1049.0	456.0	72093.0	0.0062854071041640825
1050.0	819.0	117634.0	0.006914134720099955
1051.0	843.0	105911.0	0.007896659609944357
1052.0	1000.0	84898.0	0.01164171459172507
1053.0	505.0	60505.0	0.008277331584986067
1054.0	438.0	46488.0	0.009333844776882752
1055.0	821.0	60784.0	0.013326840353867381
1056.0	920.0	211494.0	0.004331164612502001
1057.0	480.0	98432.0	0.004852798447104497
1058.0	1116.0	206539.0	0.005374298716621319
1059.0	635.0	87567.0	0.007199383233940274
1060.0	812.0	123779.0	0.006517324686373815
1061.0	438.0	88082.0	0.004948034342521464
1062.0	394.0	78985.0	0.004963529396943776
1063.0	509.0	97729.0	0.0051812944074594355
1064.0	864.0	195561.0	0.004398625429553264
1065.0	456.0	125321.0	0.003625464115060782
1066.0	771.0	224574.0	0.003421420488584171
1067.0	712.0	193965.0	0.0036573401069463778
1068.0	1127.0	153841.0	0.007272469154922307
1069.0	880.0	158193.0	0.005532051322348859
1070.0	920.0	148975.0	0.006137629674105207
1071.0	1349.0	133311.0	0.01001782266448834
1072.0	806.0	131078.0	0.006111431257771981
1073.0	339.0	64927.0	0.005194128642784911
1074.0	506.0	80436.0	0.006251389884114551
1075.0	1420.0	82024.0	0.017017400891615932
1076.0	754.0	96592.0	0.007745567357672632
1077.0	618.0	82498.0	0.0074353915010346985
1078.0	495.0	75120.0	0.006546320174568538
1079.0	762.0	67780.0	0.011117271162207114
1080.0	715.0	85898.0	0.008255111819241915
1081.0	804.0	86525.0	0.009206563684457625
1082.0	987.0	134260.0	0.007297758915170022
1083.0	1695.0	114769.0	0.014553853551311993
1084.0	919.0	104303.0	0.008733914960749652
1085.0	788.0	81959.0	0.009523003855124657
1086.0	689.0	58677.0	0.011605969746993228
1087.0	834.0	61396.0	0.013401896191547484
1088.0	679.0	215674.0	0.0031383895762942967
1089.0	333.0	105841.0	0.0031363610676813534
1090.0	460.0	152955.0	0.002998403024476094
1091.0	407.0	95835.0	0.0042289229234637685
1092.0	325.0	100540.0	0.0032221285877162545
1093.0	224.0	52470.0	0.00425095836338103
1094.0	426.0	71395.0	0.005931412817978029
1095.0	165.0	46859.0	0.003508846546444369
1096.0	244.0	79860.0	0.0030460401478078496
1097.0	237.0	70155.0	0.003366859870439823
1098.0	401.0	126045.0	0.0031713142369074548
1099.0	259.0	84045.0	0.0030722148415259064
1100.0	348.0	60273.0	0.0057405849458108575
1101.0	315.0	57865.0	0.005414231694740461
1102.0	446.0	63744.0	0.006948122760554604
1103.0	305.0	43387.0	0.006980682962556074
1104.0	1012.0	130573.0	0.0076908462210738306
1105.0	2561.0	345597.0	0.0073558556747223966
1106.0	1320.0	130301.0	0.01002879479718282
1107.0	753.0	89761.0	0.008319155047837904
1108.0	562.0	60451.0	0.009211151721764213
1109.0	686.0	56433.0	0.012010014180920535
1110.0	671.0	45756.0	0.014452796863893854
1111.0	429.0	34402.0	0.012316614510062876
1112.0	446.0	35534.0	0.012395775430794885
1113.0	761.0	76906.0	0.009798241209265196
1114.0	821.0	79507.0	0.010220595558211334
1115.0	739.0	57751.0	0.012634638399726448
1116.0	607.0	48621.0	0.01233038108393597
1117.0	971.0	68224.0	0.014032805838572152
1118.0	620.0	39179.0	0.015578280861328174
1119.0	699.0	38040.0	0.018043831797413458
1120.0	682.0	98004.0	0.006910808017347952
1121.0	770.0	74495.0	0.010230518833455125
1122.0	1057.0	97441.0	0.01073118235903267
1123.0	515.0	44197.0	0.011518160672750044
1124.0	489.0	68869.0	0.007050376308428732
1125.0	708.0	78640.0	0.008922720169380451
1126.0	418.0	54472.0	0.007615230460921844
1127.0	413.0	55221.0	0.007423517992594456
1128.0	563.0	79175.0	0.007060623542100379
1129.0	606.0	87355.0	0.006889416900671888
1130.0	1094.0	175473.0	0.00619594828025622
1131.0	647.0	84879.0	0.007564951009049879
1132.0	515.0	58213.0	0.008769241247786405
1133.0	616.0	71116.0	0.008587520214130374
1134.0	821.0	65168.0	0.012441467517313492
1135.0	773.0	58742.0	0.01298832227169621
1136.0	611.0	81049.0	0.007482243448444771
1137.0	350.0	55687.0	0.006245873262308832
1138.0	442.0	70317.0	0.0062465552085247105
1139.0	780.0	52403.0	0.014666340747983378
1140.0	742.0	84608.0	0.00869361452841242
1141.0	568.0	60612.0	0.009284079764628963
1142.0	515.0	64212.0	0.007956494198711512
1143.0	514.0	44890.0	0.01132058849440578
1144.0	314.0	33741.0	0.009220378799001614
1145.0	558.0	43813.0	0.012575781478893872
1146.0	672.0	63238.0	0.010514786418400876
1147.0	1029.0	60589.0	0.016699665682105878
1148.0	372.0	49769.0	0.0074190781994774736
1149.0	410.0	44819.0	0.00906498043290809
1150.0	433.0	34772.0	0.012299389291293851
1151.0	351.0	26912.0	0.012874591937791146
1152.0	228.0	233546.0	0.0009753009316690479
1153.0	132.0	110760.0	0.0011903473650037874
1154.0	243.0	231329.0	0.001049349662308051
1155.0	99.0	80611.0	0.0012266138025027878
1156.0	81.0	63425.0	0.001275470034327465
1157.0	66.0	40487.0	0.0016274998150568392
1158.0	115.0	62842.0	0.0018266435821274838
1159.0	35.0	26474.0	0.0013203063110641669
1160.0	90.0	88780.0	0.0010127152019804209
1161.0	61.0	65185.0	0.0009349232136835974
1162.0	140.0	159448.0	0.0008772589417750708
1163.0	85.0	77264.0	0.0010989153059509497
1164.0	92.0	42513.0	0.0021593709658490785
1165.0	108.0	51847.0	0.0020787219709363872
1166.0	127.0	54399.0	0.002329164068517771
1167.0	89.0	28883.0	0.0030719315200883612
1168.0	563.0	82726.0	0.006759596105127928
1169.0	433.0	62946.0	0.006831915934300005
1170.0	1939.0	114473.0	0.016656358451018795
1171.0	290.0	35470.0	0.008109619686800894
1172.0	301.0	38327.0	0.007792275033654344
1173.0	330.0	34596.0	0.009448548359388421
1174.0	309.0	28510.0	0.010722093063603872
1175.0	243.0	18740.0	0.012800927145340568
1176.0	226.0	27583.0	0.008126865403286707
1177.0	255.0	34507.0	0.007335596340831943
1178.0	489.0	67080.0	0.007237046574612618
1179.0	358.0	33291.0	0.01063924633718684
1180.0	328.0	32435.0	0.010011293227115954
1181.0	432.0	41396.0	0.010328009945491058
1182.0	319.0	28365.0	0.01112118254078929
1183.0	287.0	18626.0	0.015174747528155237
1184.0	457.0	106826.0	0.004259761565206044
1185.0	760.0	70149.0	0.01071796245892623
1186.0	1583.0	188927.0	0.008309275103669099
1187.0	350.0	47682.0	0.007286808794137242
1188.0	323.0	63413.0	0.0050677795908121
1189.0	358.0	58053.0	0.006128982554655801
1190.0	259.0	56147.0	0.004591710101762224
1191.0	215.0	44909.0	0.004764648524067015
1192.0	282.0	88827.0	0.0031646635020031646
1193.0	324.0	80413.0	0.004013029961479867
1194.0	753.0	212279.0	0.0035346802358331144
1195.0	291.0	87895.0	0.003299843512575692
1196.0	382.0	54874.0	0.006913276386274794
1197.0	531.0	75386.0	0.006994480814573811
1198.0	1346.0	105350.0	0.01261528079778061
1199.0	656.0	48817.0	0.013259757847714914
1200.0	315.0	63682.0	0.004922105723705799
1201.0	121.0	29747.0	0.004051158430427213
1202.0	265.0	49001.0	0.005378963179474688
1203.0	355.0	31452.0	0.011161065174332694
1204.0	275.0	39077.0	0.006988208985566172
1205.0	253.0	38953.0	0.006453093914196807
1206.0	246.0	38176.0	0.006402581854146062
1207.0	188.0	18708.0	0.009949195596951736
1208.0	176.0	30517.0	0.005734206496595315
1209.0	229.0	29840.0	0.007615816954338355
1210.0	353.0	59260.0	0.005921527183667992
1211.0	268.0	26387.0	0.01005439879947477
1212.0	201.0	24819.0	0.00803357314148681
1213.0	201.0	24052.0	0.008287634519440893
1214.0	293.0	25366.0	0.011418995284305702
1215.0	223.0	15118.0	0.014536210155791669
1216.0	874.0	164080.0	0.005298446839725014
1217.0	429.0	89822.0	0.004753409934515961
1218.0	671.0	125256.0	0.0053284839629309045
1219.0	897.0	79927.0	0.011098188656834604
1220.0	402.0	66352.0	0.0060221110345447465
1221.0	250.0	43596.0	0.00570177439219085
1222.0	492.0	59009.0	0.008268768592124501
1223.0	268.0	38970.0	0.006830113665324431
1224.0	305.0	58446.0	0.005191400997429831
1225.0	315.0	61451.0	0.0050998931450960076
1226.0	465.0	79615.0	0.005806693306693307
1227.0	780.0	73038.0	0.010566528488986426
1228.0	497.0	70851.0	0.006965857487245613
1229.0	662.0	71087.0	0.009226609430096587
1230.0	825.0	60864.0	0.013373534990030637
1231.0	560.0	53456.0	0.010367298578199052
1232.0	987.0	79794.0	0.01221821963085379
1233.0	531.0	58081.0	0.009059578243363134
1234.0	763.0	61284.0	0.012297129595306783
1235.0	955.0	64273.0	0.014640951738517202
1236.0	604.0	47806.0	0.01247676099979343
1237.0	549.0	38047.0	0.014224271945279303
1238.0	416.0	23089.0	0.017698362050627525
1239.0	664.0	27922.0	0.02322815364164276
1240.0	552.0	25149.0	0.021477763511147427
