1	hit	nohit	ratio
623.0	37562.0	4093.0	0.9017404873364542
624.0	50180.0	21668.0	0.6984188843113239
625.0	30524.0	4869.0	0.86243042409516
626.0	48483.0	11113.0	0.8135277535405061
627.0	35877.0	5760.0	0.861661502990129
628.0	88235.0	8979.0	0.9076367601374288
629.0	41827.0	6696.0	0.8620035859283226
630.0	64550.0	9056.0	0.876966551639812
631.0	46919.0	6004.0	0.8865521606862801
632.0	35619.0	4915.0	0.8787437706616668
633.0	31323.0	3948.0	0.8880666836778089
634.0	63946.0	15215.0	0.8077967686108058
635.0	43352.0	6594.0	0.8679774156088575
636.0	41410.0	4364.0	0.9046620352164985
637.0	34712.0	4036.0	0.8958397852792402
638.0	29044.0	4227.0	0.8729524210273211
639.0	27272.0	3348.0	0.8906596995427825
640.0	19502.0	357362.0	0.05174811072429311
641.0	16534.0	114348.0	0.12632753166974833
642.0	19154.0	321565.0	0.056216412938521185
643.0	17314.0	121693.0	0.12455487853129699
644.0	22073.0	91723.0	0.19396991106893036
645.0	15462.0	43115.0	0.26396025743892654
646.0	16570.0	85931.0	0.16165695944429812
647.0	9442.0	33795.0	0.21837777829174088
648.0	16111.0	171154.0	0.08603316156249166
649.0	10560.0	75715.0	0.12239930454940597
650.0	16795.0	266079.0	0.05937272425178702
651.0	21755.0	101402.0	0.17664444570751156
652.0	27316.0	64016.0	0.29908465817019225
653.0	29337.0	61227.0	0.32393666357493045
654.0	25753.0	95171.0	0.2129684760676127
655.0	19358.0	34943.0	0.3564943555367304
656.0	55073.0	77393.0	0.415751966542358
657.0	41298.0	26082.0	0.6129118432769368
658.0	41741.0	54360.0	0.43434511607579523
659.0	36079.0	21450.0	0.627144570564411
660.0	46853.0	31671.0	0.5966710814528042
661.0	21671.0	15665.0	0.5804317548746518
662.0	23654.0	23125.0	0.505654246563629
663.0	15670.0	13155.0	0.5436253252385083
664.0	35824.0	25354.0	0.585569976135212
665.0	26034.0	23678.0	0.5236964917927261
666.0	46843.0	64343.0	0.4213030417498606
667.0	25531.0	19350.0	0.5688598738887279
668.0	36434.0	14929.0	0.7093433015984268
669.0	25593.0	12050.0	0.6798873628563079
670.0	27820.0	18293.0	0.6033005876867694
671.0	23094.0	8845.0	0.7230658442656314
672.0	39101.0	142444.0	0.21537910710843042
673.0	19501.0	50814.0	0.27733769465974545
674.0	29502.0	162460.0	0.15368666715287402
675.0	17911.0	46781.0	0.27686576392753354
676.0	30623.0	61098.0	0.3338711963454389
677.0	14389.0	41235.0	0.2586833021717244
678.0	15074.0	58251.0	0.2055779065802932
679.0	15461.0	37125.0	0.2940136157912752
680.0	42477.0	192729.0	0.18059488278360247
681.0	17753.0	87412.0	0.16881091617933724
682.0	33335.0	305036.0	0.0985161257909218
683.0	25309.0	112335.0	0.18387288948301414
684.0	54833.0	46568.0	0.5407540359562529
685.0	44607.0	50518.0	0.4689303547963206
686.0	42380.0	68307.0	0.3828814585271983
687.0	33452.0	37966.0	0.46839732280377494
688.0	28083.0	60782.0	0.31601868002025546
689.0	18691.0	18848.0	0.49790884147153625
690.0	29440.0	45243.0	0.3941994831487755
691.0	21438.0	22822.0	0.48436511522819703
692.0	50336.0	39533.0	0.5601041515984377
693.0	25208.0	32283.0	0.4384686298725018
694.0	31877.0	41126.0	0.436653288221032
695.0	18107.0	18585.0	0.49348631854355174
696.0	30931.0	30349.0	0.5047486945169712
697.0	18529.0	20718.0	0.4721125181542538
698.0	41184.0	75061.0	0.3542862058583165
699.0	23586.0	27461.0	0.46204478225948636
700.0	27176.0	17369.0	0.6100796946907622
701.0	23944.0	22747.0	0.5128183161637146
702.0	23193.0	19841.0	0.5389459497141795
703.0	20926.0	12543.0	0.6252352923600945
704.0	86492.0	160195.0	0.3506143412502483
705.0	46785.0	36478.0	0.5618942387374944
706.0	88167.0	117843.0	0.42797437017620504
707.0	51035.0	38597.0	0.5693837022491968
708.0	44190.0	32694.0	0.5747619790853754
709.0	25126.0	12378.0	0.669955204778157
710.0	44450.0	31808.0	0.5828896640352488
711.0	23035.0	19998.0	0.5352868728650105
712.0	63151.0	54595.0	0.5363324444142477
713.0	32068.0	22670.0	0.5858452994263583
714.0	56198.0	76862.0	0.4223508191793176
715.0	57845.0	42785.0	0.5748285799463381
716.0	64650.0	22238.0	0.7440613203204125
717.0	44506.0	14386.0	0.7557223391971745
718.0	53534.0	26080.0	0.6724194237194463
719.0	39512.0	10623.0	0.7881120973371896
720.0	86679.0	8725.0	0.9085468114544464
721.0	38957.0	2721.0	0.9347137578578627
722.0	60214.0	5308.0	0.9189890418485395
723.0	49847.0	3288.0	0.9381198833160816
724.0	55288.0	5158.0	0.9146676372299243
725.0	24490.0	1807.0	0.931284937445336
726.0	29015.0	2599.0	0.9177895868918834
